所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和5年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
皇室費,皇室費,001,95,011,2,12,9,99,内廷費,(内廷費),324000,324000,0
皇室費,皇室費,002,95,011,2,12,9,06,宮廷費,諸謝金,28763,28996,-233
皇室費,皇室費,002,95,011,2,95,9,07,宮廷費,報償費,298824,298940,-116
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,庁費,2205636,2232331,-26695
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,情報処理業務庁費,29800,39600,-9800
皇室費,皇室費,002,95,011,2,20,3,09,宮廷費,施設施工庁費,26687,0,26687
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,各所修繕,1349833,1338723,11110
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,招宴費,88345,85765,2580
皇室費,皇室費,002,95,199,2,13,3,09,宮廷費,自動車重量税,1379,1615,-236
皇室費,皇室費,002,95,011,2,20,4,15,宮廷費,施設整備費,2050508,2654716,-604208
皇室費,皇室費,002,95,011,2,12,9,17,宮廷費,交際費,44088,44088,0
皇室費,皇室費,003,95,011,2,12,9,99,皇族費,(皇族費),260165,260165,0
国会,衆議院,001,95,012,2,11,1,01,衆議院,議員歳費,10119274,9539748,579526
国会,衆議院,001,95,012,2,11,1,02,衆議院,職員基本給,8815670,8755853,59817
国会,衆議院,001,95,012,2,11,1,03,衆議院,職員諸手当,4497571,4345423,152148
国会,衆議院,001,95,012,2,11,1,04,衆議院,超過勤務手当,1348210,1352307,-4097
国会,衆議院,001,95,012,2,11,1,05,衆議院,議員秘書手当,12356497,11819666,536831
国会,衆議院,001,95,012,2,11,1,05,衆議院,非常勤職員手当,263617,248425,15192
国会,衆議院,001,95,012,2,11,1,05,衆議院,休職者給与,48863,49107,-244
国会,衆議院,001,95,012,2,11,1,05,衆議院,短時間勤務職員給与,147710,97199,50511
国会,衆議院,001,95,012,2,15,1,05,衆議院,公務災害補償費,12323,12564,-241
国会,衆議院,001,95,012,2,11,1,05,衆議院,退職手当,1252247,1546516,-294269
国会,衆議院,001,95,012,2,11,1,05,衆議院,議員秘書退職手当,377846,380306,-2460
国会,衆議院,001,95,012,2,15,1,05,衆議院,弔慰金,41408,41408,0
国会,衆議院,001,95,089,2,11,1,05,衆議院,児童手当,71425,72865,-1440
国会,衆議院,001,95,012,2,12,9,06,衆議院,諸謝金,6327,6327,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,議員旅費,316429,316429,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,議員調査研究広報滞在費,5580000,5580000,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,議会雑費,29700,29700,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,職員旅費,147070,147070,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,赴任旅費,2437,2437,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,委員等旅費,2517,2517,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,証人等旅費,9494,9494,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,庁費,1001790,1166781,-164991
国会,衆議院,001,95,012,2,12,3,09,衆議院,情報処理業務庁費,2356672,2263295,93377
国会,衆議院,001,95,012,2,12,3,09,衆議院,主要国首脳会議開催業務庁費,47435,0,47435
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員会館管理等運営庁費,3696929,3947919,-250990
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員特殊乗車券等購入費,941887,911955,29932
国会,衆議院,001,95,012,2,12,3,09,衆議院,国会活動啓発費,23026,23026,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,議案類印刷費,370788,501160,-130372
国会,衆議院,001,95,012,2,12,3,09,衆議院,招へい外国人滞在費,73594,73594,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,各所修繕,76640,76640,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,国政調査活動費,359347,359347,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,公共施設等維持管理運営費,3411851,3385877,25974
国会,衆議院,001,95,199,2,13,3,09,衆議院,自動車重量税,1696,1916,-220
国会,衆議院,001,95,012,2,12,3,11,衆議院,立法事務費,3627000,3627000,0
国会,衆議院,001,95,012,2,11,5,16,衆議院,国家公務員共済組合負担金,2153653,2137127,16526
国会,衆議院,001,95,012,2,11,5,16,衆議院,基礎年金等国家公務員共済組合負担金,588599,589050,-451
国会,衆議院,001,95,012,2,11,5,16,衆議院,育児休業手当金国家公務員共済組合負担金,345,730,-385
国会,衆議院,001,95,029,2,13,5,16,衆議院,国有資産所在市町村交付金,511717,482812,28905
国会,衆議院,001,95,012,2,72,5,16,衆議院,列国議会同盟分担金,134655,110684,23971
国会,衆議院,001,95,012,2,12,9,17,衆議院,交際費,59138,59138,0
国会,衆議院,001,95,012,2,95,9,18,衆議院,賠償償還及払戻金,2467,2467,0
国会,衆議院,002,95,012,1,20,2,08,衆議院施設費,施設施工旅費,694,694,0
国会,衆議院,002,95,012,1,20,3,09,衆議院施設費,施設施工庁費,97023,105509,-8486
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,施設整備費,1573388,1579702,-6314
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,不動産購入費,618988,607489,11499
国会,衆議院,009,95,012,2,95,9,99,衆議院予備経費,(国会予備経費),7000,7000,0
国会,参議院,011,95,012,2,11,1,01,参議院,議員歳費,5406080,5046746,359334
国会,参議院,011,95,012,2,11,1,02,参議院,職員基本給,6552838,6510406,42432
国会,参議院,011,95,012,2,11,1,03,参議院,職員諸手当,3333269,3238988,94281
国会,参議院,011,95,012,2,11,1,04,参議院,超過勤務手当,983608,987866,-4258
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書手当,6621802,6336957,284845
国会,参議院,011,95,012,2,11,1,05,参議院,非常勤職員手当,181936,172879,9057
国会,参議院,011,95,012,2,11,1,05,参議院,休職者給与,36030,20140,15890
国会,参議院,011,95,012,2,11,1,05,参議院,短時間勤務職員給与,84785,38231,46554
国会,参議院,011,95,012,2,15,1,05,参議院,公務災害補償費,2848,2848,0
国会,参議院,011,95,012,2,11,1,05,参議院,退職手当,965120,1248603,-283483
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書退職手当,211708,659599,-447891
国会,参議院,011,95,012,2,15,1,05,参議院,弔慰金,41408,41408,0
国会,参議院,011,95,089,2,11,1,05,参議院,児童手当,49525,48095,1430
国会,参議院,011,95,012,2,12,9,06,参議院,諸謝金,4517,4517,0
国会,参議院,011,95,012,2,12,2,08,参議院,議員旅費,162619,162619,0
国会,参議院,011,95,012,2,12,2,08,参議院,議員調査研究広報滞在費,2976000,2967000,9000
国会,参議院,011,95,012,2,12,2,08,参議院,議会雑費,29700,29700,0
国会,参議院,011,95,012,2,12,2,08,参議院,職員旅費,87744,87744,0
国会,参議院,011,95,012,2,12,2,08,参議院,赴任旅費,2133,2133,0
国会,参議院,011,95,012,2,12,2,08,参議院,証人等旅費,10779,10779,0
国会,参議院,011,95,012,2,12,3,09,参議院,庁費,562340,686522,-124182
国会,参議院,011,95,012,2,12,3,09,参議院,情報処理業務庁費,1233501,1391953,-158452
国会,参議院,011,95,012,2,12,3,09,参議院,議員会館管理等運営庁費,2876449,2933579,-57130
国会,参議院,011,95,012,2,12,3,09,参議院,議員特殊乗車券等購入費,479698,478041,1657
国会,参議院,011,95,012,2,12,3,09,参議院,国会活動啓発費,18850,18850,0
国会,参議院,011,95,012,2,12,3,09,参議院,議案類印刷費,197570,200604,-3034
国会,参議院,011,95,012,2,12,3,09,参議院,招へい外国人滞在費,50870,50870,0
国会,参議院,011,95,012,2,12,3,09,参議院,各所修繕,62767,62787,-20
国会,参議院,011,95,012,2,12,3,09,参議院,国政調査活動費,186140,186140,0
国会,参議院,011,95,012,2,12,3,09,参議院,公共施設等維持管理運営費,1893900,1847890,46010
国会,参議院,011,95,199,2,13,3,09,参議院,自動車重量税,922,869,53
国会,参議院,011,95,012,2,12,3,11,参議院,立法事務費,1934400,1926600,7800
国会,参議院,011,95,012,2,11,5,16,参議院,国家公務員共済組合負担金,1619457,1614884,4573
国会,参議院,011,95,012,2,11,5,16,参議院,基礎年金等国家公務員共済組合負担金,437540,434572,2968
国会,参議院,011,95,012,2,11,5,16,参議院,育児休業手当金国家公務員共済組合負担金,262,415,-153
国会,参議院,011,95,029,2,13,5,16,参議院,国有資産所在市町村交付金,454400,412132,42268
国会,参議院,011,95,012,2,12,9,17,参議院,交際費,31017,31017,0
国会,参議院,011,95,012,2,95,9,18,参議院,賠償償還及払戻金,2360,2360,0
国会,参議院,012,95,012,1,20,2,08,参議院施設費,施設施工旅費,875,875,0
国会,参議院,012,95,012,1,20,3,09,参議院施設費,施設施工庁費,63434,87534,-24100
国会,参議院,012,95,012,1,20,4,15,参議院施設費,施設整備費,1054262,1030009,24253
国会,参議院,019,95,012,2,95,9,99,参議院予備経費,(国会予備経費),5000,5000,0
国会,国立国会図書館,021,95,012,2,11,1,02,国立国会図書館,職員基本給,4763985,4730796,33189
国会,国立国会図書館,021,95,012,2,11,1,03,国立国会図書館,職員諸手当,2542787,2456357,86430
国会,国立国会図書館,021,95,012,2,11,1,04,国立国会図書館,超過勤務手当,396566,398356,-1790
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,非常勤職員手当,215071,213358,1713
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,休職者給与,30885,26395,4490
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,短時間勤務職員給与,64490,45340,19150
国会,国立国会図書館,021,95,012,2,15,1,05,国立国会図書館,公務災害補償費,1960,2736,-776
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,退職手当,518909,962430,-443521
国会,国立国会図書館,021,95,089,2,11,1,05,国立国会図書館,児童手当,22380,23855,-1475
国会,国立国会図書館,021,95,012,2,12,9,06,国立国会図書館,諸謝金,21350,21350,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,職員旅費,57692,57439,253
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,赴任旅費,9400,9400,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,委員等旅費,3186,3186,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,外国人招へい旅費,4921,4921,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,庁費,61162,61162,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,国立国会図書館業務庁費,4531323,9795630,-5264307
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,図書館資料購入費,720667,771767,-51100
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,立法資料購入費,63904,63904,0
国会,国立国会図書館,021,13,012,2,12,3,09,国立国会図書館,科学技術関係資料費,1090292,1142486,-52194
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,特殊文書関係資料整備費,68783,68783,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,電子計算機等借料,1530878,1622426,-91548
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,招へい外国人滞在費,4557,4557,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,各所修繕,80963,80916,47
国会,国立国会図書館,021,95,199,2,13,3,09,国立国会図書館,自動車重量税,62,109,-47
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,国家公務員共済組合負担金,1112025,1126353,-14328
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,基礎年金等国家公務員共済組合負担金,303067,300918,2149
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,育児休業手当金国家公務員共済組合負担金,415,106,309
国会,国立国会図書館,021,95,029,2,13,5,16,国立国会図書館,国有資産所在市町村交付金,2816,2926,-110
国会,国立国会図書館,021,95,012,2,72,5,16,国立国会図書館,国際図書館連盟等拠出金,9219,8513,706
国会,国立国会図書館,021,95,012,2,12,9,17,国立国会図書館,交際費,651,651,0
国会,国立国会図書館,021,95,012,2,95,9,18,国立国会図書館,賠償償還及払戻金,44,44,0
国会,国立国会図書館,021,95,012,2,95,9,20,国立国会図書館,納入出版物代償金,397476,397476,0
国会,国立国会図書館,022,95,012,1,20,2,08,国立国会図書館施設費,施設施工旅費,0,253,-253
国会,国立国会図書館,022,95,012,1,20,3,09,国立国会図書館施設費,施設施工庁費,88026,14666,73360
国会,国立国会図書館,022,95,012,1,20,4,15,国立国会図書館施設費,施設整備費,1154320,1225140,-70820
国会,裁判官訴追委員会,031,95,012,2,11,1,02,裁判官訴追委員会,職員基本給,75476,70414,5062
国会,裁判官訴追委員会,031,95,012,2,11,1,03,裁判官訴追委員会,職員諸手当,37871,33720,4151
国会,裁判官訴追委員会,031,95,012,2,11,1,04,裁判官訴追委員会,超過勤務手当,4670,4661,9
国会,裁判官訴追委員会,031,95,012,2,11,1,05,裁判官訴追委員会,非常勤職員手当,8517,7727,790
国会,裁判官訴追委員会,031,95,089,2,11,1,05,裁判官訴追委員会,児童手当,900,590,310
国会,裁判官訴追委員会,031,95,012,2,12,9,06,裁判官訴追委員会,諸謝金,100,100,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職務雑費,900,900,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職員旅費,904,904,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,委員旅費,907,907,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,証人等旅費,330,330,0
国会,裁判官訴追委員会,031,95,012,2,12,3,09,裁判官訴追委員会,庁費,4739,4239,500
国会,裁判官弾劾裁判所,041,95,012,2,11,1,02,裁判官弾劾裁判所,職員基本給,67965,64202,3763
国会,裁判官弾劾裁判所,041,95,012,2,11,1,03,裁判官弾劾裁判所,職員諸手当,37809,33370,4439
国会,裁判官弾劾裁判所,041,95,012,2,11,1,04,裁判官弾劾裁判所,超過勤務手当,3145,3145,0
国会,裁判官弾劾裁判所,041,95,089,2,11,1,05,裁判官弾劾裁判所,児童手当,775,160,615
国会,裁判官弾劾裁判所,041,95,012,2,12,9,06,裁判官弾劾裁判所,諸謝金,74,74,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職務雑費,900,900,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職員旅費,219,219,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,委員旅費,281,281,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,証人等旅費,317,317,0
国会,裁判官弾劾裁判所,041,95,012,2,12,3,09,裁判官弾劾裁判所,庁費,6702,5382,1320
国会,裁判官弾劾裁判所,041,95,199,2,13,3,09,裁判官弾劾裁判所,自動車重量税,20,0,20
裁判所,裁判所,001,95,014,2,11,1,02,最高裁判所,職員基本給,5644064,5361186,282878
裁判所,裁判所,001,95,014,2,11,1,03,最高裁判所,職員諸手当,2912585,2721667,190918
裁判所,裁判所,001,95,014,2,11,1,04,最高裁判所,超過勤務手当,669485,713246,-43761
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,委員手当,14858,14811,47
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,非常勤職員手当,61797,33843,27954
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,休職者給与,588740,524535,64205
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,短時間勤務職員給与,1768,808,960
裁判所,裁判所,001,95,014,2,15,1,05,最高裁判所,公務災害補償費,97940,125802,-27862
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,退職手当,15582100,22716404,-7134304
裁判所,裁判所,001,95,089,2,11,1,05,最高裁判所,児童手当,851690,57815,793875
裁判所,裁判所,001,95,014,2,12,9,06,最高裁判所,諸謝金,214802,233230,-18428
裁判所,裁判所,001,95,014,2,71,9,06,最高裁判所,修習給付金,2393879,3115727,-721848
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,職員旅費,568465,596523,-28058
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国留学旅費,59101,53185,5916
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,赴任旅費,602671,609477,-6806
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,委員等旅費,11192,11332,-140
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,司法修習生旅費,91950,106430,-14480
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国人招へい旅費,2731,2420,311
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,証人等旅費,12,12,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,庁費,1256430,1267469,-11039
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,国会図書館支部庁費,46665,46665,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,情報処理業務庁費,2446023,2523481,-77458
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,研修費,422302,442501,-20199
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判資料整備費,486763,488569,-1806
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判官等法服費,6772,6772,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,招へい外国人滞在費,1997,1988,9
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,各所修繕,1170521,1154499,16022
裁判所,裁判所,001,95,199,2,13,3,09,最高裁判所,自動車重量税,361,729,-368
裁判所,裁判所,001,95,014,2,12,5,14,最高裁判所,司法修習生研修委託費,75827,94593,-18766
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,国家公務員共済組合負担金,30939174,30999051,-59877
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,基礎年金等国家公務員共済組合負担金,8145935,8129117,16818
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,育児休業手当金国家公務員共済組合負担金,12362,16474,-4112
裁判所,裁判所,001,95,029,2,13,5,16,最高裁判所,国有資産所在市町村交付金,177621,179618,-1997
裁判所,裁判所,001,95,014,2,72,5,16,最高裁判所,国際裁判官連合分担金,459,402,57
裁判所,裁判所,001,95,014,2,12,9,17,最高裁判所,交際費,2114,2114,0
裁判所,裁判所,001,95,014,2,95,9,18,最高裁判所,賠償償還及払戻金,52650,120324,-67674
裁判所,裁判所,001,95,014,2,95,9,23,最高裁判所,修習資金貸与金,803925,1014075,-210150
裁判所,裁判所,002,95,014,2,11,1,02,下級裁判所,職員基本給,126137516,125268215,869301
裁判所,裁判所,002,95,014,2,11,1,03,下級裁判所,職員諸手当,61512090,59727594,1784496
裁判所,裁判所,002,95,014,2,11,1,04,下級裁判所,超過勤務手当,2994701,3118308,-123607
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,委員手当,6752417,6749312,3105
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,非常勤職員手当,169229,130796,38433
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,短時間勤務職員給与,9951,1489,8462
裁判所,裁判所,002,95,089,2,11,1,05,下級裁判所,児童手当,0,887885,-887885
裁判所,裁判所,002,95,014,2,12,9,06,下級裁判所,諸謝金,60736,61672,-936
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,職員旅費,251060,229259,21801
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,委員等旅費,424412,425725,-1313
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,庁費,5622756,5714137,-91381
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,情報処理業務庁費,546266,276179,270087
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,国有財産管理処分庁費,188119,64542,123577
裁判所,裁判所,002,95,014,2,20,3,09,下級裁判所,法廷等器具整備費,1337392,1076571,260821
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,土地建物借料,26005,27318,-1313
裁判所,裁判所,002,95,199,2,13,3,09,下級裁判所,自動車重量税,1534,2442,-908
裁判所,裁判所,002,95,014,2,12,9,17,下級裁判所,交際費,505,658,-153
裁判所,裁判所,003,95,014,2,11,1,05,検察審査費,委員手当,4145,4145,0
裁判所,裁判所,003,95,014,2,12,9,06,検察審査費,諸謝金,434,434,0
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,職員旅費,264,264,0
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,委員等旅費,173,173,0
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,検察審査員旅費,228026,231675,-3649
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,証人等旅費,142,142,0
裁判所,裁判所,003,95,014,2,12,3,09,検察審査費,庁費,47848,48758,-910
裁判所,裁判所,004,95,014,2,12,9,06,裁判費,諸謝金,2059409,2063732,-4323
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,裁判旅費,277277,277277,0
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,執行官旅費,43858,43858,0
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,委員等旅費,1365456,1421746,-56290
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,証人等旅費,179725,184802,-5077
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,裁判庁費,19281611,15195878,4085733
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,特別送達料,621451,614510,6941
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,身柄拘束者食糧費,424,424,0
裁判所,裁判所,004,95,014,2,12,5,14,裁判費,少年補導委託費,140287,140287,0
裁判所,裁判所,004,95,014,2,95,9,18,裁判費,賠償償還及払戻金,289012,294285,-5273
裁判所,裁判所,004,95,014,2,95,9,19,裁判費,保証金,10000,10000,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,刑事補償金,565701,565701,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,少年補償金,10021,10021,0
裁判所,裁判所,005,95,014,1,20,2,08,裁判所施設費,施設施工旅費,49852,52685,-2833
裁判所,裁判所,005,95,014,1,20,3,09,裁判所施設費,施設施工庁費,694470,825965,-131495
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,施設整備費,13886774,14729033,-842259
裁判所,裁判所,005,95,014,1,94,4,15,裁判所施設費,不動産購入費,0,48210,-48210
裁判所,裁判所,009,95,014,2,95,9,99,裁判所予備経費,(裁判所予備経費),8000,8000,0
会計検査院,会計検査院,001,95,016,2,11,1,02,会計検査院,職員基本給,6141330,6015774,125556
会計検査院,会計検査院,001,95,016,2,11,1,03,会計検査院,職員諸手当,3187068,3075615,111453
会計検査院,会計検査院,001,95,016,2,11,1,04,会計検査院,超過勤務手当,886670,886131,539
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,委員手当,1417,1417,0
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,非常勤職員手当,16650,15140,1510
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,休職者給与,22339,39501,-17162
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,国際機関等派遣職員給与,219,46,173
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,短時間勤務職員給与,191113,115740,75373
会計検査院,会計検査院,001,95,016,2,15,1,05,会計検査院,公務災害補償費,20042,14944,5098
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,退職手当,724183,1073122,-348939
会計検査院,会計検査院,001,95,089,2,11,1,05,会計検査院,児童手当,40985,43565,-2580
会計検査院,会計検査院,001,95,016,2,12,9,06,会計検査院,諸謝金,6378,6531,-153
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,職員旅費,42241,43439,-1198
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,検査旅費,398788,397425,1363
会計検査院,会計検査院,001,95,016,2,20,2,08,会計検査院,施設施工旅費,22,200,-178
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国留学旅費,7653,7640,13
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,赴任旅費,5127,5127,0
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,委員等旅費,4829,3446,1383
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国人招へい旅費,6558,4334,2224
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,庁費,207926,207926,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,研修所庁費,117838,95465,22373
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査情報処理業務庁費,423211,1015743,-592532
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,国会図書館支部庁費,1535,1535,0
会計検査院,会計検査院,001,95,016,2,20,3,09,会計検査院,施設施工庁費,11341,5269,6072
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,通信専用料,840,830,10
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,電子計算機等借料,29379,173576,-144197
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,招へい外国人滞在費,1293,1146,147
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,各所修繕,12385,13054,-669
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査活動費,226354,225604,750
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,公共施設等維持管理運営費,684488,685287,-799
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,官民区分所有施設維持管理運営費,475346,405213,70133
会計検査院,会計検査院,001,95,199,2,13,3,09,会計検査院,自動車重量税,197,60,137
会計検査院,会計検査院,001,95,016,1,20,4,15,会計検査院,施設整備費,0,654500,-654500
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,国家公務員共済組合負担金,1503344,1491621,11723
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,基礎年金等国家公務員共済組合負担金,413792,412223,1569
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,育児休業手当金国家公務員共済組合負担金,775,629,146
会計検査院,会計検査院,001,95,029,2,13,5,16,会計検査院,国有資産所在市町村交付金,188,199,-11
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織分担金,3816,2858,958
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織拠出金,6165,4860,1305
会計検査院,会計検査院,001,95,016,2,12,9,17,会計検査院,交際費,689,689,0
会計検査院,会計検査院,001,95,016,2,95,9,18,会計検査院,賠償償還及払戻金,10,10,0
内閣,内閣官房,001,95,016,2,11,1,02,内閣官房共通費,職員基本給,7005216,7072668,-67452
内閣,内閣官房,001,95,016,2,11,1,03,内閣官房共通費,職員諸手当,3735194,3580444,154750
内閣,内閣官房,001,95,016,2,11,1,04,内閣官房共通費,超過勤務手当,1392128,1480187,-88059
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,委員手当,26534,19319,7215
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,非常勤職員手当,446625,395853,50772
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,休職者給与,17574,10851,6723
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,短時間勤務職員給与,222528,173010,49518
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,退職手当,996631,999811,-3180
内閣,内閣官房,001,95,089,2,11,1,05,内閣官房共通費,児童手当,61125,60810,315
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,1520425,1791042,-270617
内閣,内閣官房,001,95,016,2,95,9,07,内閣官房共通費,報償費,1461652,1461652,0
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,職員旅費,716878,704392,12486
